StudyInstanceUID,Slice,ImageHeight,ImageWidth,SliceThickness,ImagePositionPatient_x,ImagePositionPatient_y,ImagePositionPatient_z,C1,C2,C3,C4,C5,C6,C7,SliceRatio
1.2.826.0.1.3680043.19021,14,512,512,1.0,-111.5,1.5,777.299988,0,0,0,0,0,0,0,0.035443037974683546
1.2.826.0.1.3680043.19021,15,512,512,1.0,-111.5,1.5,776.799988,0,0,0,0,0,0,0,0.0379746835443038
1.2.826.0.1.3680043.19021,16,512,512,1.0,-111.5,1.5,776.299988,0,0,0,0,0,0,0,0.04050632911392405
1.2.826.0.1.3680043.19021,17,512,512,1.0,-111.5,1.5,775.799988,0,0,0,0,0,0,0,0.043037974683544304
1.2.826.0.1.3680043.19021,18,512,512,1.0,-111.5,1.5,775.299988,0,0,0,0,0,0,0,0.04556962025316456
1.2.826.0.1.3680043.19021,19,512,512,1.0,-111.5,1.5,774.799988,0,0,0,0,0,0,0,0.04810126582278481
1.2.826.0.1.3680043.19021,20,512,512,1.0,-111.5,1.5,774.299988,0,0,0,0,0,0,0,0.05063291139240506
1.2.826.0.1.3680043.19021,21,512,512,1.0,-111.5,1.5,773.799988,0,0,0,0,0,0,0,0.053164556962025315
1.2.826.0.1.3680043.19021,22,512,512,1.0,-111.5,1.5,773.299988,0,0,0,0,0,0,0,0.05569620253164557
1.2.826.0.1.3680043.19021,23,512,512,1.0,-111.5,1.5,772.799988,0,0,0,0,0,0,0,0.05822784810126582
1.2.826.0.1.3680043.19021,24,512,512,1.0,-111.5,1.5,772.299988,0,0,0,0,0,0,0,0.060759493670886074
1.2.826.0.1.3680043.19021,25,512,512,1.0,-111.5,1.5,771.799988,0,0,0,0,0,0,0,0.06329113924050633
1.2.826.0.1.3680043.19021,26,512,512,1.0,-111.5,1.5,771.299988,0,0,0,0,0,0,0,0.06582278481012659
1.2.826.0.1.3680043.19021,27,512,512,1.0,-111.5,1.5,770.799988,0,0,0,0,0,0,0,0.06835443037974684
1.2.826.0.1.3680043.19021,28,512,512,1.0,-111.5,1.5,770.299988,0,0,0,0,0,0,0,0.07088607594936709
1.2.826.0.1.3680043.19021,29,512,512,1.0,-111.5,1.5,769.799988,0,0,0,0,0,0,0,0.07341772151898734
1.2.826.0.1.3680043.19021,30,512,512,1.0,-111.5,1.5,769.299988,0,0,0,0,0,0,0,0.0759493670886076
1.2.826.0.1.3680043.19021,31,512,512,1.0,-111.5,1.5,768.799988,0,0,0,0,0,0,0,0.07848101265822785
1.2.826.0.1.3680043.19021,32,512,512,1.0,-111.5,1.5,768.299988,0,0,0,0,0,0,0,0.0810126582278481
1.2.826.0.1.3680043.19021,33,512,512,1.0,-111.5,1.5,767.799988,0,0,0,0,0,0,0,0.08354430379746836
1.2.826.0.1.3680043.19021,34,512,512,1.0,-111.5,1.5,767.299988,0,0,0,0,0,0,0,0.08607594936708861
1.2.826.0.1.3680043.19021,35,512,512,1.0,-111.5,1.5,766.799988,0,0,0,0,0,0,0,0.08860759493670886
1.2.826.0.1.3680043.19021,36,512,512,1.0,-111.5,1.5,766.299988,0,0,0,0,0,0,0,0.09113924050632911
1.2.826.0.1.3680043.19021,37,512,512,1.0,-111.5,1.5,765.799988,0,0,0,0,0,0,0,0.09367088607594937
1.2.826.0.1.3680043.19021,38,512,512,1.0,-111.5,1.5,765.299988,0,0,0,0,0,0,0,0.09620253164556962
1.2.826.0.1.3680043.19021,39,512,512,1.0,-111.5,1.5,764.799988,0,0,0,0,0,0,0,0.09873417721518987
1.2.826.0.1.3680043.19021,40,512,512,1.0,-111.5,1.5,764.299988,0,0,0,0,0,0,0,0.10126582278481013
1.2.826.0.1.3680043.19021,41,512,512,1.0,-111.5,1.5,763.799988,0,0,0,0,0,0,0,0.10379746835443038
1.2.826.0.1.3680043.19021,42,512,512,1.0,-111.5,1.5,763.299988,0,0,0,0,0,0,0,0.10632911392405063
1.2.826.0.1.3680043.19021,43,512,512,1.0,-111.5,1.5,762.799988,0,0,0,0,0,0,0,0.10886075949367088
1.2.826.0.1.3680043.19021,44,512,512,1.0,-111.5,1.5,762.299988,0,0,0,0,0,0,0,0.11139240506329114
1.2.826.0.1.3680043.19021,45,512,512,1.0,-111.5,1.5,761.799988,1,0,0,0,0,0,0,0.11392405063291139
1.2.826.0.1.3680043.19021,46,512,512,1.0,-111.5,1.5,761.299988,1,0,0,0,0,0,0,0.11645569620253164
1.2.826.0.1.3680043.19021,47,512,512,1.0,-111.5,1.5,760.799988,1,0,0,0,0,0,0,0.1189873417721519
1.2.826.0.1.3680043.19021,48,512,512,1.0,-111.5,1.5,760.299988,1,0,0,0,0,0,0,0.12151898734177215
1.2.826.0.1.3680043.19021,49,512,512,1.0,-111.5,1.5,759.799988,1,0,0,0,0,0,0,0.1240506329113924
1.2.826.0.1.3680043.19021,50,512,512,1.0,-111.5,1.5,759.299988,1,0,0,0,0,0,0,0.12658227848101267
1.2.826.0.1.3680043.19021,51,512,512,1.0,-111.5,1.5,758.799988,1,0,0,0,0,0,0,0.1291139240506329
1.2.826.0.1.3680043.19021,52,512,512,1.0,-111.5,1.5,758.299988,1,0,0,0,0,0,0,0.13164556962025317
1.2.826.0.1.3680043.19021,53,512,512,1.0,-111.5,1.5,757.799988,1,0,0,0,0,0,0,0.1341772151898734
1.2.826.0.1.3680043.19021,54,512,512,1.0,-111.5,1.5,757.299988,1,0,0,0,0,0,0,0.13670886075949368
1.2.826.0.1.3680043.19021,55,512,512,1.0,-111.5,1.5,756.799988,1,1,0,0,0,0,0,0.13924050632911392
1.2.826.0.1.3680043.19021,56,512,512,1.0,-111.5,1.5,756.299988,1,1,0,0,0,0,0,0.14177215189873418
1.2.826.0.1.3680043.19021,57,512,512,1.0,-111.5,1.5,755.799988,1,1,0,0,0,0,0,0.14430379746835442
1.2.826.0.1.3680043.19021,58,512,512,1.0,-111.5,1.5,755.299988,1,1,0,0,0,0,0,0.1468354430379747
1.2.826.0.1.3680043.19021,59,512,512,1.0,-111.5,1.5,754.799988,1,1,0,0,0,0,0,0.14936708860759493
1.2.826.0.1.3680043.19021,60,512,512,1.0,-111.5,1.5,754.299988,1,1,0,0,0,0,0,0.1518987341772152
1.2.826.0.1.3680043.19021,61,512,512,1.0,-111.5,1.5,753.799988,1,1,0,0,0,0,0,0.15443037974683543
1.2.826.0.1.3680043.19021,62,512,512,1.0,-111.5,1.5,753.299988,1,1,0,0,0,0,0,0.1569620253164557
1.2.826.0.1.3680043.19021,63,512,512,1.0,-111.5,1.5,752.799988,1,1,0,0,0,0,0,0.15949367088607594
1.2.826.0.1.3680043.19021,64,512,512,1.0,-111.5,1.5,752.299988,1,1,0,0,0,0,0,0.1620253164556962
1.2.826.0.1.3680043.19021,65,512,512,1.0,-111.5,1.5,751.799988,1,1,0,0,0,0,0,0.16455696202531644
1.2.826.0.1.3680043.19021,66,512,512,1.0,-111.5,1.5,751.299988,1,1,0,0,0,0,0,0.1670886075949367
1.2.826.0.1.3680043.19021,67,512,512,1.0,-111.5,1.5,750.799988,1,1,0,0,0,0,0,0.16962025316455695
1.2.826.0.1.3680043.19021,68,512,512,1.0,-111.5,1.5,750.299988,1,1,0,0,0,0,0,0.17215189873417722
1.2.826.0.1.3680043.19021,69,512,512,1.0,-111.5,1.5,749.799988,1,1,0,0,0,0,0,0.17468354430379746
1.2.826.0.1.3680043.19021,70,512,512,1.0,-111.5,1.5,749.299988,1,1,0,0,0,0,0,0.17721518987341772
1.2.826.0.1.3680043.19021,71,512,512,1.0,-111.5,1.5,748.799988,1,1,0,0,0,0,0,0.17974683544303796
1.2.826.0.1.3680043.19021,72,512,512,1.0,-111.5,1.5,748.299988,1,1,0,0,0,0,0,0.18227848101265823
1.2.826.0.1.3680043.19021,73,512,512,1.0,-111.5,1.5,747.799988,1,1,0,0,0,0,0,0.1848101265822785
1.2.826.0.1.3680043.19021,74,512,512,1.0,-111.5,1.5,747.299988,1,1,0,0,0,0,0,0.18734177215189873
1.2.826.0.1.3680043.19021,75,512,512,1.0,-111.5,1.5,746.799988,1,1,0,0,0,0,0,0.189873417721519
1.2.826.0.1.3680043.19021,76,512,512,1.0,-111.5,1.5,746.299988,1,1,0,0,0,0,0,0.19240506329113924
1.2.826.0.1.3680043.19021,77,512,512,1.0,-111.5,1.5,745.799988,1,1,0,0,0,0,0,0.1949367088607595
1.2.826.0.1.3680043.19021,78,512,512,1.0,-111.5,1.5,745.299988,1,1,0,0,0,0,0,0.19746835443037974
1.2.826.0.1.3680043.19021,79,512,512,1.0,-111.5,1.5,744.799988,1,1,0,0,0,0,0,0.2
1.2.826.0.1.3680043.19021,80,512,512,1.0,-111.5,1.5,744.299988,1,1,0,0,0,0,0,0.20253164556962025
1.2.826.0.1.3680043.19021,81,512,512,1.0,-111.5,1.5,743.799988,1,1,0,0,0,0,0,0.20506329113924052
1.2.826.0.1.3680043.19021,82,512,512,1.0,-111.5,1.5,743.299988,1,1,0,0,0,0,0,0.20759493670886076
1.2.826.0.1.3680043.19021,83,512,512,1.0,-111.5,1.5,742.799988,1,1,0,0,0,0,0,0.21012658227848102
1.2.826.0.1.3680043.19021,84,512,512,1.0,-111.5,1.5,742.299988,1,1,0,0,0,0,0,0.21265822784810126
1.2.826.0.1.3680043.19021,85,512,512,1.0,-111.5,1.5,741.799988,1,1,0,0,0,0,0,0.21518987341772153
1.2.826.0.1.3680043.19021,86,512,512,1.0,-111.5,1.5,741.299988,1,1,0,0,0,0,0,0.21772151898734177
1.2.826.0.1.3680043.19021,87,512,512,1.0,-111.5,1.5,740.799988,1,1,0,0,0,0,0,0.22025316455696203
1.2.826.0.1.3680043.19021,88,512,512,1.0,-111.5,1.5,740.299988,1,1,0,0,0,0,0,0.22278481012658227
1.2.826.0.1.3680043.19021,89,512,512,1.0,-111.5,1.5,739.799988,1,1,0,0,0,0,0,0.22531645569620254
1.2.826.0.1.3680043.19021,90,512,512,1.0,-111.5,1.5,739.299988,1,1,0,0,0,0,0,0.22784810126582278
1.2.826.0.1.3680043.19021,91,512,512,1.0,-111.5,1.5,738.799988,1,1,0,0,0,0,0,0.23037974683544304
1.2.826.0.1.3680043.19021,92,512,512,1.0,-111.5,1.5,738.299988,1,1,0,0,0,0,0,0.23291139240506328
1.2.826.0.1.3680043.19021,93,512,512,1.0,-111.5,1.5,737.799988,1,1,0,0,0,0,0,0.23544303797468355
1.2.826.0.1.3680043.19021,94,512,512,1.0,-111.5,1.5,737.299988,1,1,0,0,0,0,0,0.2379746835443038
1.2.826.0.1.3680043.19021,95,512,512,1.0,-111.5,1.5,736.799988,1,1,0,0,0,0,0,0.24050632911392406
1.2.826.0.1.3680043.19021,96,512,512,1.0,-111.5,1.5,736.299988,1,1,0,0,0,0,0,0.2430379746835443
1.2.826.0.1.3680043.19021,97,512,512,1.0,-111.5,1.5,735.799988,1,1,0,0,0,0,0,0.24556962025316456
1.2.826.0.1.3680043.19021,98,512,512,1.0,-111.5,1.5,735.299988,1,1,0,0,0,0,0,0.2481012658227848
1.2.826.0.1.3680043.19021,99,512,512,1.0,-111.5,1.5,734.799988,1,1,0,0,0,0,0,0.25063291139240507
1.2.826.0.1.3680043.19021,100,512,512,1.0,-111.5,1.5,734.299988,0,1,0,0,0,0,0,0.25316455696202533
1.2.826.0.1.3680043.19021,101,512,512,1.0,-111.5,1.5,733.799988,0,1,0,0,0,0,0,0.25569620253164554
1.2.826.0.1.3680043.19021,102,512,512,1.0,-111.5,1.5,733.299988,0,1,0,0,0,0,0,0.2582278481012658
1.2.826.0.1.3680043.19021,103,512,512,1.0,-111.5,1.5,732.799988,0,1,0,0,0,0,0,0.2607594936708861
1.2.826.0.1.3680043.19021,104,512,512,1.0,-111.5,1.5,732.299988,0,1,0,0,0,0,0,0.26329113924050634
1.2.826.0.1.3680043.19021,105,512,512,1.0,-111.5,1.5,731.799988,0,1,0,0,0,0,0,0.26582278481012656
1.2.826.0.1.3680043.19021,106,512,512,1.0,-111.5,1.5,731.299988,0,1,0,0,0,0,0,0.2683544303797468
1.2.826.0.1.3680043.19021,107,512,512,1.0,-111.5,1.5,730.799988,0,1,0,0,0,0,0,0.2708860759493671
1.2.826.0.1.3680043.19021,108,512,512,1.0,-111.5,1.5,730.299988,0,1,0,0,0,0,0,0.27341772151898736
1.2.826.0.1.3680043.19021,109,512,512,1.0,-111.5,1.5,729.799988,0,1,0,0,0,0,0,0.2759493670886076
1.2.826.0.1.3680043.19021,110,512,512,1.0,-111.5,1.5,729.299988,0,1,0,0,0,0,0,0.27848101265822783
1.2.826.0.1.3680043.19021,111,512,512,1.0,-111.5,1.5,728.799988,0,1,0,0,0,0,0,0.2810126582278481
1.2.826.0.1.3680043.19021,112,512,512,1.0,-111.5,1.5,728.299988,0,1,0,0,0,0,0,0.28354430379746837
1.2.826.0.1.3680043.19021,113,512,512,1.0,-111.5,1.5,727.799988,0,1,0,0,0,0,0,0.28607594936708863
1.2.826.0.1.3680043.19021,114,512,512,1.0,-111.5,1.5,727.299988,0,1,0,0,0,0,0,0.28860759493670884
1.2.826.0.1.3680043.19021,115,512,512,1.0,-111.5,1.5,726.799988,0,1,0,0,0,0,0,0.2911392405063291
1.2.826.0.1.3680043.19021,116,512,512,1.0,-111.5,1.5,726.299988,0,1,0,0,0,0,0,0.2936708860759494
1.2.826.0.1.3680043.19021,117,512,512,1.0,-111.5,1.5,725.799988,0,1,0,0,0,0,0,0.29620253164556964
1.2.826.0.1.3680043.19021,118,512,512,1.0,-111.5,1.5,725.299988,0,1,0,0,0,0,0,0.29873417721518986
1.2.826.0.1.3680043.19021,119,512,512,1.0,-111.5,1.5,724.799988,0,1,0,0,0,0,0,0.3012658227848101
1.2.826.0.1.3680043.19021,120,512,512,1.0,-111.5,1.5,724.299988,0,1,1,0,0,0,0,0.3037974683544304
1.2.826.0.1.3680043.19021,121,512,512,1.0,-111.5,1.5,723.799988,0,1,1,0,0,0,0,0.30632911392405066
1.2.826.0.1.3680043.19021,122,512,512,1.0,-111.5,1.5,723.299988,0,1,1,0,0,0,0,0.30886075949367087
1.2.826.0.1.3680043.19021,123,512,512,1.0,-111.5,1.5,722.799988,0,1,1,0,0,0,0,0.31139240506329113
1.2.826.0.1.3680043.19021,124,512,512,1.0,-111.5,1.5,722.299988,0,1,1,0,0,0,0,0.3139240506329114
1.2.826.0.1.3680043.19021,125,512,512,1.0,-111.5,1.5,721.799988,0,1,1,0,0,0,0,0.31645569620253167
1.2.826.0.1.3680043.19021,126,512,512,1.0,-111.5,1.5,721.299988,0,1,1,0,0,0,0,0.3189873417721519
1.2.826.0.1.3680043.19021,127,512,512,1.0,-111.5,1.5,720.799988,0,1,1,0,0,0,0,0.32151898734177214
1.2.826.0.1.3680043.19021,128,512,512,1.0,-111.5,1.5,720.299988,0,1,1,0,0,0,0,0.3240506329113924
1.2.826.0.1.3680043.19021,129,512,512,1.0,-111.5,1.5,719.799988,0,1,1,0,0,0,0,0.3265822784810127
1.2.826.0.1.3680043.19021,130,512,512,1.0,-111.5,1.5,719.299988,0,1,1,0,0,0,0,0.3291139240506329
1.2.826.0.1.3680043.19021,131,512,512,1.0,-111.5,1.5,718.799988,0,1,1,0,0,0,0,0.33164556962025316
1.2.826.0.1.3680043.19021,132,512,512,1.0,-111.5,1.5,718.299988,0,1,1,0,0,0,0,0.3341772151898734
1.2.826.0.1.3680043.19021,133,512,512,1.0,-111.5,1.5,717.799988,0,1,1,0,0,0,0,0.3367088607594937
1.2.826.0.1.3680043.19021,134,512,512,1.0,-111.5,1.5,717.299988,0,1,1,0,0,0,0,0.3392405063291139
1.2.826.0.1.3680043.19021,135,512,512,1.0,-111.5,1.5,716.799988,0,1,1,0,0,0,0,0.34177215189873417
1.2.826.0.1.3680043.19021,136,512,512,1.0,-111.5,1.5,716.299988,0,1,1,0,0,0,0,0.34430379746835443
1.2.826.0.1.3680043.19021,137,512,512,1.0,-111.5,1.5,715.799988,0,1,1,0,0,0,0,0.3468354430379747
1.2.826.0.1.3680043.19021,138,512,512,1.0,-111.5,1.5,715.299988,0,1,1,0,0,0,0,0.3493670886075949
1.2.826.0.1.3680043.19021,139,512,512,1.0,-111.5,1.5,714.799988,0,1,1,0,0,0,0,0.3518987341772152
1.2.826.0.1.3680043.19021,140,512,512,1.0,-111.5,1.5,714.299988,0,1,1,0,0,0,0,0.35443037974683544
1.2.826.0.1.3680043.19021,141,512,512,1.0,-111.5,1.5,713.799988,0,1,1,0,0,0,0,0.3569620253164557
1.2.826.0.1.3680043.19021,142,512,512,1.0,-111.5,1.5,713.299988,0,1,1,0,0,0,0,0.3594936708860759
1.2.826.0.1.3680043.19021,143,512,512,1.0,-111.5,1.5,712.799988,0,1,1,0,0,0,0,0.3620253164556962
1.2.826.0.1.3680043.19021,144,512,512,1.0,-111.5,1.5,712.299988,0,1,1,0,0,0,0,0.36455696202531646
1.2.826.0.1.3680043.19021,145,512,512,1.0,-111.5,1.5,711.799988,0,1,1,0,0,0,0,0.3670886075949367
1.2.826.0.1.3680043.19021,146,512,512,1.0,-111.5,1.5,711.299988,0,1,1,0,0,0,0,0.369620253164557
1.2.826.0.1.3680043.19021,147,512,512,1.0,-111.5,1.5,710.799988,0,1,1,0,0,0,0,0.3721518987341772
1.2.826.0.1.3680043.19021,148,512,512,1.0,-111.5,1.5,710.299988,0,0,1,0,0,0,0,0.37468354430379747
1.2.826.0.1.3680043.19021,149,512,512,1.0,-111.5,1.5,709.799988,0,0,1,0,0,0,0,0.37721518987341773
1.2.826.0.1.3680043.19021,150,512,512,1.0,-111.5,1.5,709.299988,0,0,1,0,0,0,0,0.379746835443038
1.2.826.0.1.3680043.19021,151,512,512,1.0,-111.5,1.5,708.799988,0,0,1,0,0,0,0,0.3822784810126582
1.2.826.0.1.3680043.19021,152,512,512,1.0,-111.5,1.5,708.299988,0,0,1,0,0,0,0,0.3848101265822785
1.2.826.0.1.3680043.19021,153,512,512,1.0,-111.5,1.5,707.799988,0,0,1,1,0,0,0,0.38734177215189874
1.2.826.0.1.3680043.19021,154,512,512,1.0,-111.5,1.5,707.299988,0,0,1,1,0,0,0,0.389873417721519
1.2.826.0.1.3680043.19021,155,512,512,1.0,-111.5,1.5,706.799988,0,0,1,1,0,0,0,0.3924050632911392
1.2.826.0.1.3680043.19021,156,512,512,1.0,-111.5,1.5,706.299988,0,0,1,1,0,0,0,0.3949367088607595
1.2.826.0.1.3680043.19021,157,512,512,1.0,-111.5,1.5,705.799988,0,0,1,1,0,0,0,0.39746835443037976
1.2.826.0.1.3680043.19021,158,512,512,1.0,-111.5,1.5,705.299988,0,0,1,1,0,0,0,0.4
1.2.826.0.1.3680043.19021,159,512,512,1.0,-111.5,1.5,704.799988,0,0,1,1,0,0,0,0.40253164556962023
1.2.826.0.1.3680043.19021,160,512,512,1.0,-111.5,1.5,704.299988,0,0,1,1,0,0,0,0.4050632911392405
1.2.826.0.1.3680043.19021,161,512,512,1.0,-111.5,1.5,703.799988,0,0,1,1,0,0,0,0.40759493670886077
1.2.826.0.1.3680043.19021,162,512,512,1.0,-111.5,1.5,703.299988,0,0,1,1,0,0,0,0.41012658227848103
1.2.826.0.1.3680043.19021,163,512,512,1.0,-111.5,1.5,702.799988,0,0,1,1,0,0,0,0.41265822784810124
1.2.826.0.1.3680043.19021,164,512,512,1.0,-111.5,1.5,702.299988,0,0,1,1,0,0,0,0.4151898734177215
1.2.826.0.1.3680043.19021,165,512,512,1.0,-111.5,1.5,701.799988,0,0,1,1,0,0,0,0.4177215189873418
1.2.826.0.1.3680043.19021,166,512,512,1.0,-111.5,1.5,701.299988,0,0,1,1,0,0,0,0.42025316455696204
1.2.826.0.1.3680043.19021,167,512,512,1.0,-111.5,1.5,700.799988,0,0,1,1,0,0,0,0.42278481012658226
1.2.826.0.1.3680043.19021,168,512,512,1.0,-111.5,1.5,700.299988,0,0,1,1,0,0,0,0.4253164556962025
1.2.826.0.1.3680043.19021,169,512,512,1.0,-111.5,1.5,699.799988,0,0,1,1,0,0,0,0.4278481012658228
1.2.826.0.1.3680043.19021,170,512,512,1.0,-111.5,1.5,699.299988,0,0,1,1,0,0,0,0.43037974683544306
1.2.826.0.1.3680043.19021,171,512,512,1.0,-111.5,1.5,698.799988,0,0,1,1,0,0,0,0.43291139240506327
1.2.826.0.1.3680043.19021,172,512,512,1.0,-111.5,1.5,698.299988,0,0,1,1,0,0,0,0.43544303797468353
1.2.826.0.1.3680043.19021,173,512,512,1.0,-111.5,1.5,697.799988,0,0,0,1,0,0,0,0.4379746835443038
1.2.826.0.1.3680043.19021,174,512,512,1.0,-111.5,1.5,697.299988,0,0,0,1,0,0,0,0.44050632911392407
1.2.826.0.1.3680043.19021,175,512,512,1.0,-111.5,1.5,696.799988,0,0,0,1,0,0,0,0.4430379746835443
1.2.826.0.1.3680043.19021,176,512,512,1.0,-111.5,1.5,696.299988,0,0,0,1,0,0,0,0.44556962025316454
1.2.826.0.1.3680043.19021,177,512,512,1.0,-111.5,1.5,695.799988,0,0,0,1,0,0,0,0.4481012658227848
1.2.826.0.1.3680043.19021,178,512,512,1.0,-111.5,1.5,695.299988,0,0,0,1,0,0,0,0.4506329113924051
1.2.826.0.1.3680043.19021,179,512,512,1.0,-111.5,1.5,694.799988,0,0,0,1,0,0,0,0.4531645569620253
1.2.826.0.1.3680043.19021,180,512,512,1.0,-111.5,1.5,694.299988,0,0,0,1,1,0,0,0.45569620253164556
1.2.826.0.1.3680043.19021,181,512,512,1.0,-111.5,1.5,693.799988,0,0,0,1,1,0,0,0.4582278481012658
1.2.826.0.1.3680043.19021,182,512,512,1.0,-111.5,1.5,693.299988,0,0,0,1,1,0,0,0.4607594936708861
1.2.826.0.1.3680043.19021,183,512,512,1.0,-111.5,1.5,692.799988,0,0,0,1,1,0,0,0.46329113924050636
1.2.826.0.1.3680043.19021,184,512,512,1.0,-111.5,1.5,692.299988,0,0,0,1,1,0,0,0.46582278481012657
1.2.826.0.1.3680043.19021,185,512,512,1.0,-111.5,1.5,691.799988,0,0,0,1,1,0,0,0.46835443037974683
1.2.826.0.1.3680043.19021,186,512,512,1.0,-111.5,1.5,691.299988,0,0,0,1,1,0,0,0.4708860759493671
1.2.826.0.1.3680043.19021,187,512,512,1.0,-111.5,1.5,690.799988,0,0,0,1,1,0,0,0.47341772151898737
1.2.826.0.1.3680043.19021,188,512,512,1.0,-111.5,1.5,690.299988,0,0,0,1,1,0,0,0.4759493670886076
1.2.826.0.1.3680043.19021,189,512,512,1.0,-111.5,1.5,689.799988,0,0,0,1,1,0,0,0.47848101265822784
1.2.826.0.1.3680043.19021,190,512,512,1.0,-111.5,1.5,689.299988,0,0,0,1,1,0,0,0.4810126582278481
1.2.826.0.1.3680043.19021,191,512,512,1.0,-111.5,1.5,688.799988,0,0,0,1,1,0,0,0.4835443037974684
1.2.826.0.1.3680043.19021,192,512,512,1.0,-111.5,1.5,688.299988,0,0,0,1,1,0,0,0.4860759493670886
1.2.826.0.1.3680043.19021,193,512,512,1.0,-111.5,1.5,687.799988,0,0,0,1,1,0,0,0.48860759493670886
1.2.826.0.1.3680043.19021,194,512,512,1.0,-111.5,1.5,687.299988,0,0,0,1,1,0,0,0.4911392405063291
1.2.826.0.1.3680043.19021,195,512,512,1.0,-111.5,1.5,686.799988,0,0,0,1,1,0,0,0.4936708860759494
1.2.826.0.1.3680043.19021,196,512,512,1.0,-111.5,1.5,686.299988,0,0,0,1,1,0,0,0.4962025316455696
1.2.826.0.1.3680043.19021,197,512,512,1.0,-111.5,1.5,685.799988,0,0,0,1,1,0,0,0.49873417721518987
1.2.826.0.1.3680043.19021,198,512,512,1.0,-111.5,1.5,685.299988,0,0,0,1,1,0,0,0.5012658227848101
1.2.826.0.1.3680043.19021,199,512,512,1.0,-111.5,1.5,684.799988,0,0,0,1,1,0,0,0.5037974683544304
1.2.826.0.1.3680043.19021,200,512,512,1.0,-111.5,1.5,684.299988,0,0,0,1,1,0,0,0.5063291139240507
1.2.826.0.1.3680043.19021,201,512,512,1.0,-111.5,1.5,683.799988,0,0,0,1,1,0,0,0.5088607594936709
1.2.826.0.1.3680043.19021,202,512,512,1.0,-111.5,1.5,683.299988,0,0,0,1,1,0,0,0.5113924050632911
1.2.826.0.1.3680043.19021,203,512,512,1.0,-111.5,1.5,682.799988,0,0,0,1,1,0,0,0.5139240506329114
1.2.826.0.1.3680043.19021,204,512,512,1.0,-111.5,1.5,682.299988,0,0,0,1,1,0,0,0.5164556962025316
1.2.826.0.1.3680043.19021,205,512,512,1.0,-111.5,1.5,681.799988,0,0,0,0,1,0,0,0.5189873417721519
1.2.826.0.1.3680043.19021,206,512,512,1.0,-111.5,1.5,681.299988,0,0,0,0,1,0,0,0.5215189873417722
1.2.826.0.1.3680043.19021,207,512,512,1.0,-111.5,1.5,680.799988,0,0,0,0,1,0,0,0.5240506329113924
1.2.826.0.1.3680043.19021,208,512,512,1.0,-111.5,1.5,680.299988,0,0,0,0,1,0,0,0.5265822784810127
1.2.826.0.1.3680043.19021,209,512,512,1.0,-111.5,1.5,679.799988,0,0,0,0,1,0,0,0.529113924050633
1.2.826.0.1.3680043.19021,210,512,512,1.0,-111.5,1.5,679.299988,0,0,0,0,1,0,0,0.5316455696202531
1.2.826.0.1.3680043.19021,211,512,512,1.0,-111.5,1.5,678.799988,0,0,0,0,1,0,0,0.5341772151898734
1.2.826.0.1.3680043.19021,212,512,512,1.0,-111.5,1.5,678.299988,0,0,0,0,1,0,0,0.5367088607594936
1.2.826.0.1.3680043.19021,213,512,512,1.0,-111.5,1.5,677.799988,0,0,0,0,1,0,0,0.5392405063291139
1.2.826.0.1.3680043.19021,214,512,512,1.0,-111.5,1.5,677.299988,0,0,0,0,1,0,0,0.5417721518987342
1.2.826.0.1.3680043.19021,215,512,512,1.0,-111.5,1.5,676.799988,0,0,0,0,1,1,0,0.5443037974683544
1.2.826.0.1.3680043.19021,216,512,512,1.0,-111.5,1.5,676.299988,0,0,0,0,1,1,0,0.5468354430379747
1.2.826.0.1.3680043.19021,217,512,512,1.0,-111.5,1.5,675.799988,0,0,0,0,1,1,0,0.549367088607595
1.2.826.0.1.3680043.19021,218,512,512,1.0,-111.5,1.5,675.299988,0,0,0,0,1,1,0,0.5518987341772152
1.2.826.0.1.3680043.19021,219,512,512,1.0,-111.5,1.5,674.799988,0,0,0,0,1,1,0,0.5544303797468354
1.2.826.0.1.3680043.19021,220,512,512,1.0,-111.5,1.5,674.299988,0,0,0,0,1,1,0,0.5569620253164557
1.2.826.0.1.3680043.19021,221,512,512,1.0,-111.5,1.5,673.799988,0,0,0,0,1,1,0,0.5594936708860759
1.2.826.0.1.3680043.19021,222,512,512,1.0,-111.5,1.5,673.299988,0,0,0,0,1,1,0,0.5620253164556962
1.2.826.0.1.3680043.19021,223,512,512,1.0,-111.5,1.5,672.799988,0,0,0,0,1,1,0,0.5645569620253165
1.2.826.0.1.3680043.19021,224,512,512,1.0,-111.5,1.5,672.299988,0,0,0,0,1,1,0,0.5670886075949367
1.2.826.0.1.3680043.19021,225,512,512,1.0,-111.5,1.5,671.799988,0,0,0,0,1,1,0,0.569620253164557
1.2.826.0.1.3680043.19021,226,512,512,1.0,-111.5,1.5,671.299988,0,0,0,0,1,1,0,0.5721518987341773
1.2.826.0.1.3680043.19021,227,512,512,1.0,-111.5,1.5,670.799988,0,0,0,0,1,1,0,0.5746835443037974
1.2.826.0.1.3680043.19021,228,512,512,1.0,-111.5,1.5,670.299988,0,0,0,0,1,1,0,0.5772151898734177
1.2.826.0.1.3680043.19021,229,512,512,1.0,-111.5,1.5,669.799988,0,0,0,0,1,1,0,0.579746835443038
1.2.826.0.1.3680043.19021,230,512,512,1.0,-111.5,1.5,669.299988,0,0,0,0,1,1,0,0.5822784810126582
